skz,name,street,zip,city,phone,email,website,principal,school_type
408071,Volksschule Gaspoltshofen,Hauptstraße 18,4673,Gaspoltshofen,07735 66 09,s408071@schule-ooe.at,https://vs-gaspoltshofen.jimdofree.com/,Frau Gertraud Holzinger,Základní škola
408072,Mittelschule Natternbach,Vischerstraße 6,4723,Natternbach,07278 82 09,s408072@schule-ooe.at,http://https://www.nms-natternbach.at/,Herr Manfred Zethofer,Nižší střední škola
408081,Volksschule Geboltskirchen,Feld 13,4682,Geboltskirchen,07732 35 08,s408081@schule-ooe.at,http://www.geboltskirchen.at/gemeinde/gemeinde/einrichtungen/volksschule.html,Frau Maria Payrhuber,Základní škola
408082,Mittelschule Neukirchen,Pühretstraße 16,4724,Neukirchen am Walde,07278 31 33,s408082@schule-ooe.at,http://www.nms-neukirchen.at,Herr Günter Königmayr,Nižší střední škola
408091,Volksschule Grieskirchen,Schulstraße 25,4710,Grieskirchen,07248 681 47,s408091@schule-ooe.at,http://www.vs-grieskirchen.at,Frau Margit Malvend,Základní škola
408092,Mittelschule Neumarkt-Kallham,Schulstraße 20,4720,Neumarkt im Hausruckkreis,07733 50 17,s408092@schule-ooe.at,http://www.nms-neumarktkallham.at,Herr Siegfried Mairhuber,Nižší střední škola
408102,Sportmittelschule Peuerbach,Steegenstraße 15,4722,Peuerbach,07276 20 93,s408102@schule-ooe.at,https://sms-peuerbach.at,Herr Josef Wagner,Nižší střední škola
408111,Volksschule Haag,Lambacherstraße 29,4680,Haag a.H.,07732 23 77,s408111@schule-ooe.at,http://www.vshaagamhausruck.at,Frau Judith Anzengruber,Základní škola
408112,Mittelschule Pram,Marktstraße 2,4742,Pram,07736 62 51,s408112@schule-ooe.at,https://ms-pram.at,Frau Barbara Binder,Nižší střední škola
408121,Volksschule Heiligenberg,Schulstraße 5,4733,Heiligenberg,07277 24 43,s408121@schule-ooe.at,https://www.vsheiligenberg.at/,Frau Andrea Märzendorfer,Základní škola
408122,Mittelschule Waizenkirchen,Hueberstraße 18,4730,Waizenkirchen,07277 22 03,s408122@schule-ooe.at,https://www.nmswaizenkirchen.at,Herr Alfred Hehenberger,Nižší střední škola
408131,Volksschule Hofkirchen,Hauptstraße 26,4716,Hofkirchen a.d. Trattnach,07734 22 96,s408131@schule-ooe.at,http://schulen.eduhi.at/vs.hofkirchen,Frau Doris Voraberger,Základní škola
408141,Volksschule Kallham,Kallham 21,4720,Kallham,07733 61 90,s408141@schule-ooe.at,https://vs-kallham.jimdofree.com,,Základní škola
408142,Mittelschule Hofkirchen,Hauptstraße 28,4716,Hofkirchen a.d. Trattnach,07734 20 63,s408142@schule-ooe.at,http://https://www.mshofkirchen.at,Frau Silvia Pichler,Nižší střední škola
408151,Volksschule Kematen,Innbachtalstraße 67,4633,Kematen/I.,07247 66 22,s408151@schule-ooe.at,,Frau Elisabeth Kolb,Základní škola
408162,Mittelschule St. Agatha,Schulweg 1,4084,St. Agatha,07277 83 61,s408162@schule-ooe.at,http://http://nms2.schule-agatha.at/,Herr Thomas Ferchhumer,Nižší střední škola
408241,Volksschule Pötting,Pötting 22,4720,Pötting,07733 72 85-15,s408241@schule-ooe.at,https://vs-poetting.jimdofree.com/about/,Frau Birgit Hinterberger,Základní škola
408251,Volksschule Pollham,Pollham 34,4710,Pollham,07248 687 05,s408251@schule-ooe.at,http://schulen.eduhi.at/vspollham,Frau Sandra Lehner,Základní škola
408261,Volksschule Pram,Schulstraße 3,4742,Pram,07736 62 65,s408261@schule-ooe.at,http://www.vspram.eduhi.at,Herr Peter Klein,Základní škola
408271,Volksschule Rottenbach,Mösenpoint 2,4681,Rottenbach,07732 23 40,s408271@schule-ooe.at,https://vs-rottenbach.jimdofree.com,,Základní škola
408281,Volksschule St. Agatha,Stauffstraße 7,4084,St. Agatha,07277 82 66,s408281@schule-ooe.at,http://www.schule-agatha.at,Herr Robert Krenn,Základní škola
408291,Volksschule St. Georgen,St. Georgen 31,4710,St. Georgen,07248 627 41,s408291@schule-ooe.at,https://vsstgeorgengrieskirchen.jimdofree.com,Frau Irmgard Brandner,Základní škola
408311,Volksschule St. Thomas,St. Thomas 19,4732,St. Thomas,07277 72 21,s408311@schule-ooe.at,https://vs-sankt-thomas.jimdo.com,Herr Markus Schlager-Weidinger,Základní škola
408321,Volksschule Taufkirchen,Taufkirchen 44,4715,Taufkirchen a.d. Trattnach,07734 26 57,s408321@schule-ooe.at,https://taufkirchen.at/gemeinde/schulen/volksschule/,Herr Konstantin Schlager-Weidinger,Základní škola
408331,Volksschule Waizenkirchen,Lederergasse 1,4730,Waizenkirchen,07277 22 19,s408331@schule-ooe.at,http://www.volksschule-waizenkirchen.at,Frau Eva Maria Schweitzer,Základní škola
408341,Volksschule Wallern,Binderweg 1,4702,Wallern an der Trattnach,07249 481 28,s408341@schule-ooe.at,https://www.vs-wallern.com,Herr Franz Weismann,Základní škola
408351,Volksschule Weibern,Schulgasse 1,4675,Weibern,07732 25 24,s408351@schule-ooe.at,https://www.weibern.at/Volksschule,Frau Carolin Gumpinger,Základní škola
408427,Höhere Technische Bundeslehranstalt Grieskirchen,Parzer Schulstraße 1,4710,Grieskirchen,07248 643 150,office@htl-grieskirchen.at,http://htl-grieskirchen.eduhi.at,Herr Torsten Welsch,Technická škola
408631,Volksschule Wendling,Schulstraße 6,4741,Wendling,07736 61 01,s408631@schule-ooe.at,https://www.vs-wendling.at,Herr Stefan Reisinger,Základní škola
408641,Volksschule Kimpling,Kimpling 25,4720,Kimpling,07733 62 53,s408641@schule-ooe.at,https://vs-kimpling.jimdofree.com,,Základní škola
408651,Volksschule Meggenhofen,Meggenhofen 33,4714,Meggenhofen,07247 72 63,s408651@schule-ooe.at,http://schulen.eduhi.at/vsmeggenhofen,Frau Julia Humel,Základní škola
408661,Volksschule Michaelnbach,Grieskirchner Straße 6,4712,Michaelnbach,07277 25 55-131,s408661@schule-ooe.at,https://www.michaelnbach.at/BUeRGERSERVICE/Bildungseinrichtungen/Volksschule_Michaelnbach,Frau Barbara Zauner,Základní škola
408671,Volksschule Natternbach,Vischerstraße 4,4723,Natternbach,07278 82 50,s408671@schule-ooe.at,https://www.natternbach.at/Volksschule_Natternbach,Frau Barbara Mairinger,Základní škola
408681,Volksschule Neukirchen<br>Dr. Josef Ratzenböck Schulzentrum,Pühretstraße 14,4724,Neukirchen am Walde,07278 32 35,s408681@schule-ooe.at,https://neukirchenwalde.riskommunal.net/Volksschule_14,Frau Hildegard Dunzinger,Základní škola
408691,Volksschule Neumarkt,Schulstraße 18,4720,Neumarkt im Hausruckkreis,07733 72 57,s408691@schule-ooe.at,http://www.vs-neumarkt-hausruck.at,Frau Erika Brandstädter,Základní škola
408701,Georg-von-Peuerbach-Volksschule,Schulplatz 1,4722,Peuerbach,07276 23 71,s408701@schule-ooe.at,https://www.vspeuerbach.at,Frau Andrea Märzendorfer,Základní škola
408710,Landw. Berufs- und Fachschule Waizenkirchen,Linzer Straße 2,4730,Waizenkirchen,07277 24 94,LWBFS-Waizenkirchen.Post@ooe.gv.at,http://https://www.ooe-landwirtschaftsschulen.at/879_DEU_HTML.htm,Herr Walter Raab,Zemědělská škola
408711,Volksschule Schlüßlberg,Schulgasse 1,4707,Schlüßlberg,07248 616 63,s408711@schule-ooe.at,,Frau Elisabeth Hörtenhuber-Treben,Základní škola
409012,Mittelschule Grünburg,Messererstraße 4,4594,Grünburg,07257 73 03,s409012@schule-ooe.at,https://www.ms-gruenburg.at,Herr Michael Schaupp,Nižší střední škola
409013,Allgem. Sonderschule Micheldorf,Welser Straße 4,4563,Micheldorf,07582 626 24,s409013@schule-ooe.at,https://www.micheldorf.at/Allg_Sonderschule_Micheldorf,Herr Wolfram Lehner,Speciální škola
409016,Schulverein des Benediktinerstiftes Kremsmünster,Stift 10,4550,Kremsmünster,07583 52 75-400,s409016@bildung.gv.at,http://www.stift-kremsmuenster.at/gym,Herr Klemens Keplinger,Všeobecná střední škola (gymnázium)
409021,Volksschule Grünburg,Schulstraße 6,4593,Obergrünburg,07257 82 19,s409021@schule-ooe.at,http://schulen.eduhi.at/vsgruenburg,Herr Gunther Lehner,Základní škola
409026,Schulverein Stiftsgymnasium Schlierbach,Klosterstraße 1,4553,Schlierbach,07582 830 13-141,s409026@bildung.gv.at,http://www.gymschlierbach.eduhi.at/,Herr Jürgen Rathmayr,Všeobecná střední škola (gymnázium)
409032,Mittelschule Kremsmünster,Schulstraße 5,4550,Kremsmünster,07583 52 24,s409032@schule-ooe.at,http://hauptschule.kremsmuenster.at,Herr Michael Gerstmayr,Nižší střední škola
409034,Polytechnische Schule Kirchdorf,Ertlstraße 4,4560,Kirchdorf an der Krems,07582 622 93,s409034@schule-ooe.at,http://schulen.eduhi.at/pts-kdf,Herr Johann Huber,Polytechnická škola
409035,Berufsschule Kremsmünster,Kirchberg 8,4550,Kremsmünster,0732 7720-356 00,bs-kremsmuenster.post@ooe.gv.at,http://www.bs-kremsmuenster.ac.at,Herr Roland Brenner,Odborné učiliště
409036,Bundesrealgymnasium und Bundesoberstufenrealgymnasium Kirchdorf,Weinzierler Straße 22,4560,Kirchdorf an der Krems,07582 623 74,s409036@bildung.gv.at,http://www.gym.kirchdorf.eduhi.at,Herr Alois Lugerbauer,Všeobecná střední škola (gymnázium)
409041,Volksschule Hinterstoder,Hinterstoder 35,4573,Hinterstoder,07564 51 55,s409041@schule-ooe.at,http://https://www.hinterstoder.ooe.gv.at/Volksschule_Hinterstoder_3,,Základní škola
409042,Mittelschule Pettenbach,Scharnsteiner Straße 5,4643,Pettenbach,07586 60 15-10,s409042@schule-ooe.at,http://www.nms-pettenbach.at,Herr Karl Schachinger,Nižší střední škola
409052,MINT-Mittelschule Wartberg an der Krems,Schulstraße 10,4552,Wartberg a.d.Kr.,07587 76 56,s409052@schule-ooe.at,https://www.ms-wartberg.at,Herr Dietmar Meran,Nižší střední škola
409061,Volksschule Inzersdorf,Kirchenplatz 1,4565,Inzersdorf,07582 375 64,s409061@schule-ooe.at,,Frau Doris Hasenleithner,Základní škola
409062,Mittelschule Windischgarsten,Schulstraße 18,4580,Windischgarsten,07562 53 49-20,s409062@schule-ooe.at,http://www.neue-mittelschule.com,Herr Stefan Grill,Nižší střední škola
409071,Volksschule Kirchberg,Kirchberg 19,4550,Kremsmünster,07583 53 08,s409071@schule-ooe.at,https://www.vs-kirchberg.com,Frau Karin Kammerhuber,Základní škola
409072,Mittelschule Molln,Schulstraße 11,4591,Molln,07584 26 75,s409072@schule-ooe.at,https://nms-molln.edupage.org/,Frau Olivia Rodleitner,Nižší střední škola
409081,Volksschule Kirchdorf,Parkstraße 9,4560,Kirchdorf an der Krems,07582 610 41-30,s409081@schule-ooe.at,https://volksschule-kirchdorf.at/,Frau Christine Barbara Kerschbaummayr,Základní škola
409082,Kreativ-Musikmittelschule Kirchdorf (KMMK),Adalbert-Stifterstraße 4,4560,Kirchdorf an der Krems,07582 622 38 - 620,s409082@schule-ooe.at,https://nms-kirchdorf.at/,Herr Andreas Kaiserreiner,Nižší střední škola
409101,Volksschule Klaus<br>Musikvolksschule,Klaus a.d. Pyhrnbahn 80,4564,Klaus a.d. Pyhrnbahn,07585 224,s409101@schule-ooe.at,http://http://www.volksschule-klaus.at,Frau Andrea Stadler,Základní škola
409102,Sportmittelschule 3 Windischgarsten<br>Skimittelschule,Schulstraße 18,4580,Windischgarsten,07562 71 00,s409102@schule-ooe.at,https://www.ski-mittelschule.at/,Herr Markus Gattinger,Nižší střední škola
409111,Volksschule Kremsmünster,Schulstraße 7,4550,Kremsmünster,07583 52 23,s409111@schule-ooe.at,http://vskremsmuenster.schule.at,Herr Clemens Konrad,Základní škola
409121,Volksschule Krühub,Guntendorf 32,4550,Kremsmünster,07583 85 90,s409121@schule-ooe.at,https://www.kremsmuenster.at/Volksschule_Kruehub_6,Frau Karin Felbermair,Základní škola
409131,"""Freie Schule Kremstal"" des Vereins Bildungswerkstatt Kremstal",Magdalenabergstraße 29,4643,Pettenbach,0680 4404839,s409131@schule-ooe.at,http://www.freieschule-kremstal.at,,Základní škola
409151,Volksschule Micheldorf,Franz-Aigner-Straße 20,4563,Micheldorf,07582 622 09,s409151@schule-ooe.at,https://www.vsmicheldorf.at,Herr Markus Schmidhuber,Základní škola
409161,Volksschule Mitterweng,Mitterweng 1,4582,Spital a.P.,07562 87 67,s409161@schule-ooe.at,http://www.edlbach.at/Volksschule_Mitterweng/Lehrer_der_VS_Mitterweng,Frau Susanne Eva Hofstätter,Základní škola
409171,"""Schule an der Alm"" des ""Vereins zur Förderung von ganzheitlichem Lernen mit der Natur""",Eggensteinstraße 49,4643,Pettenbach,0664 730 998 48,s409171@schule-ooe.at,,Frau Angela Steiner,Základní škola
409181,Volksschule Nußbach,Hauptstraße 45,4542,Nußbach,07587 82 55-410,s409181@schule-ooe.at,http://vs-nussbach.schulweb.at/,Frau Gabriele Schmidhuber,Základní škola
409191,"Privatschule ""KINDER  im Mittelpunkt – Raum für lebendiges Lernen"" des Vereins ""LEBEN  im  Mittelpunkt - Verein für Einklang von Körper, Geist und Seele""",Marktplatz 13,4550,Kremsmünster,,s409191@schule-ooe.at,https://lebenimmittelpunkt.at,,Základní škola
409201,Volksschule Pettenbach,Scharnsteiner Straße 3,4643,Pettenbach,07586 72 24,s409201@schule-ooe.at,https://www.volksschule-pettenbach.at,Frau Heidi Rohrauer,Základní škola
409231,Volksschule Ried,Hauptstraße 30,4551,Ried im Traunkreis,07588 72 24,s409231@schule-ooe.at,https://www.ried-traunkreis.at/Volksschule,Frau Theresa Ruzicka,Základní škola
409241,Volksschule Rosenau,Hauptstraße 24,4581,Rosenau,07566 203,s409241@schule-ooe.at,http://http://vsrosenau.ac.at,,Základní škola
409251,Volksschule Roßleithen,4575 Roßleithen 20,4575,Roßleithen,07562 75 24,s409251@schule-ooe.at,https://www.rossleithen.at/Volksschule,Frau Ingeborg Pölz,Základní škola
409261,Kreativ-Volksschule Schlierbach,Stiftsstraße 3,4553,Schlierbach,07582 812 24,s409261@schule-ooe.at,https://www.schlierbach.at/Kreativvolksschule_Schlierbach,,Základní škola
409271,Volksschule Spital,Weinmeisterstraße 11,4582,Spital a.P.,07563 283,s409271@schule-ooe.at,http://www.spitaler-volks.schule,Frau Birgit Pecnik-Sartory,Základní škola
409281,Volksschule Steinbach,Schulstraße 21,4596,Steinbach a.d. Steyr,07257 72 68,s409281@schule-ooe.at,http://volksschulesteinbachandersteyr.jimdo.com,Frau Gertraud Seirlehner,Základní škola
409291,Volksschule Steinbach,Spießengraben 2,4562,Steinbach a. Ziehberg,07582 72 94,s409291@schule-ooe.at,https://vssteinbach.jimdofree.com/,Frau Ingrid Fürweger,Základní škola
409301,Volksschule Steyrling,Steyrling 107,4571,Steyrling,07585 82 05,s409301@schule-ooe.at,http://www.gemeinde-klaus.at/gemeinde/gemeindeeinrichtungen/volksschule-steyrling,Frau Edith Keiblinger,Základní škola
409311,Volksschule Vorderstoder,Dorf 181,4574,Vorderstoder,07564 82 55-16,s409311@schule-ooe.at,https://www.vorderstoder.ooe.gv.at/Lehrerinnen,,Základní škola
409321,Volksschule Wartberg,Schulstraße 10,4552,Wartberg a.d.Kr.,07587 76 56-30,s409321@schule-ooe.at,http://vswartbergkrems.jimdo.com,Frau Romana Edlinger,Základní škola
409331,Volksschule Windischgarsten,Gleinkerseestraße 15,4580,Windischgarsten,07562 53 50,s409331@schule-ooe.at,http://https://www.windischgarsten.at/Volksschule,Frau Andrea Secklehner,Základní škola
409341,Volksschule Leonstein,Badstraße 26,4592,Leonstein,07584 22 84,s409341@schule-ooe.at,http://schulen.eduhi.at/vsleonstein,Herr Gunther Lehner,Základní škola
409351,Volksschule Molln,Schulstraße 10,4591,Molln,07584 24 12,s409351@schule-ooe.at,http://www.vsmolln.eduhi.at,,Základní škola
409361,Volksschule St. Pankraz,St. Pankraz 15,4572,St. Pankraz,07565 231,s409361@schule-ooe.at,https://www.schule.at/schulfuehrer,,Základní škola
409418,Bundeshandelsakademie Kirchdorf,Weinzierler Str. 22,4560,Kirchdorf an der Krems,07582 606 81,s409418@bildung.gv.at,https://www.hakhlw-kirchdorf.at,Frau Claudia Trinko,Obchodní škola
409439,Höhere Bundeslehranstalt für wirtschaftliche Berufe Kirchdorf,Weinzierler Str. 22,4560,Kirchdorf an der Krems,07582 606 810,s409439@bildung.gv.at,https://www.hakhlw-kirchdorf.at,Frau Claudia Trinko,Humanitně zaměřená škola
409710,Landw. Berufs- und Fachschule Schlierbach,Klosterstraße 11,4553,Schlierbach,0732 77 20-34200,lwbfs-schlierbach.post@ooe.gv.at,https://www.ooe-landwirtschaftsschulen.at/877_DEU_HTML.htm,Herr Martin Faschang,Zemědělská škola
410012,Mittelschule 1 Haid<br>Hauptschule für EDV und kreatives Gestalten,Schulstraße 7,4053,Ansfelden,07229 882 04,s410012@schule-ooe.at,http://schulen.eduhi.at/hs1haid,Frau Anita Jovic,Nižší střední škola
410013,Allgem. Landessonderschule 1 für lernschwache und leistungsbehinderte Kinder im Kinderdorf St. Isidor<br>Peter Petersen-Landesschule,Kinderdorf St. Isidor,4060,Leonding,0732  674201-7420,s410013@schule-ooe.at,http://www.lss-isidor.ac.at/,Frau Claudia Gabriele Girardi,Speciální škola
410014,Polytechnische Schule Traun,Untere Dorfstraße 145,4050,Traun,07229 612 44,s410014@schule-ooe.at,http://schulen.eduhi.at/pts-traun,Herr Martin Veigl,Polytechnická škola
410016,Stiftsgymnasium Wilhering,Linzer Straße 8,4073,Wilhering,07226 23 11-31,s410016@bildung.gv.at,http://www.sgwilhering.at,Herr Karl Haudum,Všeobecná střední škola (gymnázium)
410021,Volksschule Allhaming,Allhaming 38,4511,Allhaming,07227 70 68,s410021@schule-ooe.at,https://www.volksschule.at/allhaming,Frau Anita Kretschmer,Základní škola
410022,Mittelschule 1 Enns,Maria Anger 6,4470,Enns,07223 826 14-400,s410022@schule-ooe.at,https://www.mms-enns.at/,Frau Anita Reischl,Nižší střední škola
410026,Bundesrealgymnasium Traun,Schulstraße 59,4050,Traun,07229 62288,s410026@bildung.gv.at,http://www.brgtraun.at,Herr Christian Rad,Všeobecná střední škola (gymnázium)
410031,Volksschule Ansfelden,Anton Brucknerstraße 10,4052,Ansfelden,07229 880 24-1,s410031@schule-ooe.at,http://www.vsansfelden.at/,Frau Alexandra Stephanie Pannagger,Základní škola
410032,Mittelschule Hörsching,Franz-Jungmeir-Straße 5,4063,Hörsching,07221 720 17 11,s410032@schule-ooe.at,https://www.ms-hoersching.at,Frau Adelheid Osawaru-Konrad,Nižší střední škola
410033,Integratives Schulzentrum Traun,Schulstraße 11,4050,Traun,07229 655 06,s410033@schule-ooe.at,http://isz-traun.at/,Frau Frauke Wögerbauer,Speciální škola
410034,Polytechnische Schule Leonding,Limesstraße 6,4060,Leonding,0732 671 482-10,s410034@schule-ooe.at,https://www.psleonding.at,Herr Klaus Denkmair,Polytechnická škola
410041,Volksschule Asten,Schulstraße 7,4481,Asten,07224 663 81-4013,s410041@schule-ooe.at,https://www.vs.asten.at/,Frau Sabine Samhaber-Laskowski,Základní škola
410042,Musikmittelschule Leonding,Ruflingerstraße 14,4060,Leonding,0732 672 120,s410042@schule-ooe.at,http://schulen.eduhi.at/mhsleonding,Frau Martina Prinz,Nižší střední škola
410046,Bundesgymnasium und Bundesrealgymnasium Enns,Hanuschstraße 27,4470,Enns,,s410046@bildung.gv.at,http://www.brgenns.ac.at,Herr Werner Dietl,Všeobecná střední škola (gymnázium)
410051,Volksschule Kremsdorf,Volksheimstraße 11,4053,Haid,07229 840 63 10,s410051@schule-ooe.at,https://www.ansfelden.at/leben/schulen/vs-kremsdorf/,Frau Elisabeth Harbauer,Základní škola
410053,Landesschulzentrum für Bewegung und Sprache St. Isidor<br>Sonderschule für körperbehinderte Kinder; Sprachförderklassen,St. Isidor 17,4060,Leonding,0732 674 296-7466,s410053@schule-ooe.at,http://www.lszbs-isidor.ac.at,Herr Christian Berndorfer,Speciální škola
410056,Privates Realgymnasium Leonding,Haidfeldstraße 31,4060,Leonding,0732/272229,s410056@bildung.gv.at,https://www.leonding.at/leben-freizeit/schule-bildung/digitalisierungs-ahs,Herr Andreas Riedl,Všeobecná střední škola (gymnázium)
410061,Volksschule Doppl,Haidfeldstraße 29,4060,Leonding,0732 682 094-10,s410061@schule-ooe.at,http://www.vsdoppl.eduhi.at,Frau Maria Kindsthaler,Základní škola
410062,Mittelschule St. Florian,Wienerstraße 44,4490,St. Florian,07224 42 40-10,s410062@schule-ooe.at,http://https://www.msstflorian.at/,Frau Berta Denkmair,Nižší střední škola
410063,Allgem. Sonderschule Hart,Limesstraße 6,4060,Leonding,0732 671 541-40,s410063@schule-ooe.at,https://www.besondereschule.at/,Frau Susanne Ebenberger,Speciální škola
410072,Musikmittelschule Traun,Schulstraße 11,4050,Traun,07229 655 07-11,s410072@schule-ooe.at,http://www.nms-traun.at,Herr Daniel Arnold Blumenschein,Nižší střední škola
410081,Volksschule Dörnbach,Dörnbacherstraße 115,4073,Wilhering,07221 881 34,s410081@schule-ooe.at,http://www.vs-doernbach.eduhi.at,Frau Margit Mittermaier,Základní škola
410091,Volksschule Eggendorf,Kirchengasse 3,4622,Eggendorf i.T.,07228 72 90,s410091@schule-ooe.at,https://www.volksschule.at/eggendorf,Frau Anita Kretschmer,Základní škola
410092,Mittelschule Doppl,Haidfeldstraße 31,4060,Leonding,0732 682 092,s410092@schule-ooe.at,https://www.nmsdoppl.at/,Frau Gabriele Haider,Nižší střední škola
410094,Polytechnische Schule Enns,Hanuschstraße 25,4470,Enns,07223 815 15,s410094@schule-ooe.at,http://http://www.ptsenns.eduhi.at/,Herr Christoph Weiss,Polytechnická škola
410101,Volksschule Enns<br>Volksschule mit musikalischer Schwerpunktsetzung,Kirchenplatz 4,4470,Enns,07223 825 18-12,s410101@schule-ooe.at,http://www.vs1enns.eduhi.at,Frau Regina Oberreiter,Základní škola
410112,Mittelschule Pasching,Stifterstraße 29,4061,Pasching,07229 640 49,s410112@schule-ooe.at,http://www.nmspasching.at,Frau Ingrid Sayer,Nižší střední škola
410121,Volksschule Haid,Schulstraße 5,4053,Haid,07229 840 62 10,s410121@schule-ooe.at,http://www.vshaid.ansfelden.at/unsere-schule/,Herr Bernhard Hölzl,Základní škola
410122,Mittelschule St. Martin,Untere Dorfstraße 145,4050,Traun,07229 732 08,s410122@schule-ooe.at,http://schulen.eduhi.at/stmartintraun,Frau Heide Dachs-Wiesinger,Nižší střední škola
410131,Volksschule Hargelsberg,Gemeindeplatz 4,4483,Hargelsberg,07225 205 02,s410131@schule-ooe.at,https://www.hargelsberg.ooe.gv.at/volksschule,Frau Carola Griebler,Základní škola
410132,Musikmittelschule Niederneukirchen<br>Musikmittelschule,Schulstraße 6,4491,Niederneukirchen,07224 70 18,s410132@schule-ooe.at,http://https://www.mms-nnk.at/,Herr Roland Mokry,Nižší střední škola
410141,Volksschule Hofkirchen,Dorfplatz 4,4492,Hofkirchen im Traunkreis,07225 72 72-35,s410141@schule-ooe.at,https://vshofkirchen.at,Frau Evelyn Riener,Základní škola
410142,Mittelschule Lauriacum Enns,Hanuschstraße 25,4470,Enns,07223 824 74,s410142@schule-ooe.at,http://www.nms-lauriacum.at,Frau Petra Partinger,Nižší střední škola
410151,Käthe-Recheis-Volksschule Hörsching,Schulstraße 3,4063,Hörsching,07221 724 12,s410151@schule-ooe.at,http://www.vs-hoersching.at,Frau Doris Moser,Základní škola
410152,Sportmittelschule 2 Haid<br>Walter Wimmer Schule,Dr.-Adolf-Schärf-Straße 23,4053,Haid,07229 840 66 10,s410152@schule-ooe.at,http://https://www.ansfelden.at/leben/schulen/mittelschule-haid-ii/,Frau Martha Mann,Nižší střední škola
410161,Volksschule Kematen,Schulstraße 20,4531,Kematen a.d. Krems,07228 72 19,s410161@schule-ooe.at,http://vskematen.jimdo.com,Frau Lisa Hosinger,Základní škola
410162,Anton Bruckner Mittelschule Ansfelden,Haiderstraße 8,4052,Ansfelden,07229 8406410,s410162@schule-ooe.at,,Herr Dietmar Lackner,Nižší střední škola
410171,Volksschule Kirchberg-Thening,Pfarrgasse 1,4062,Thening,07221 631 26,s410171@schule-ooe.at,http://vskirchberg-thening.jimdo.com,Frau Tanja Ranner,Základní škola
410172,Mittelschule Hart,Limesstraße 2,4060,Leonding,0732 671 536-20,s410172@schule-ooe.at,http://http://www.nmshart.at/schule/,Frau Elisabeth Rumetshofer,Nižší střední škola
410181,Anton Bruckner Volksschule Kronstorf,Hauptstraße 58,4484,Kronstorf,07225 83 31,s410181@schule-ooe.at,http://vskronstorf.jimdo.com,Frau Daniela Posch,Základní škola
410191,<br>Volksschule Leonding,Alhartinger Weg 8,4060,Leonding,0732 672 841-10,s410191@schule-ooe.at,https://vsleonding.at/,Frau Dagmar Pree,Základní škola
410201,Volksschule Neuhofen,Schulstraße 5,4501,Neuhofen an der Krems,,s410201@schule-ooe.at,http://vsneuhofen.jimdo.com/,Frau Doris Panhuber,Základní škola
410202,Mittelschule Neuhofen,Brucknerstraße 4,4501,Neuhofen a.d.Kr.,07227 65 55-21,s410202@schule-ooe.at,https://nms-neuhofen.at,Herr Erich Grasegger,Nižší střední škola
410221,Volksschule Niederneukirchen,Schulstraße 1,4491,Niederneukirchen,07224 70 70,s410221@schule-ooe.at,http://schulen.eduhi.at/vs-niederneukirchen,Frau Gerda Stumptner,Základní škola
410231,Volksschule Oftering,Ofteringer Straße 8,4064,Oftering,07221 634 12,s410231@schule-ooe.at,http://www.oftering.at,Frau Sonja Anreiter,Základní škola
410241,Volksschule Pasching,Westzeile 12,4061,Pasching,07221 880 41,s410241@schule-ooe.at,http://vspasching.jimdo.com,Frau Birgit Maringer,Základní škola
410251,Volksschule Pucking,Puckinger Straße 8,4055,Pucking,072298871412,s410251@schule-ooe.at,http://vspucking.eduhi.at,Frau Karin Gillesberger,Základní škola
410261,Volksschule Schönering,Schulstraße 4,4073,Wilhering,07226 22 90,s410261@schule-ooe.at,http://www.vsschoenering.at,Frau Verena Harbauer,Základní škola
410271,Volksschule St. Florian<br>Kaiser-Franz-Josef-Schule,Linzer Straße 24,4490,St. Florian,07224 434 110,s410271@schule-ooe.at,https://vs-st-florian.jimdo.com,Frau Eva Maria Pühringer-Strutzenberger,Základní škola
410281,Volksschule St. Marien,St. Marien b. Neuhofen 36,4502,St. Marien b. Neuhofen,07227 81 59-10,s410281@schule-ooe.at,http://www.schulverzeichnis.eu/schule/5217-volksschule-sankt-marien-bei-neuhofen/,Frau Andrea Hietler,Základní škola
410291,Volksschule St. Dionysen,Weidfeldstraße 104,4050,Traun,07229 720 70,s410291@schule-ooe.at,https://www.vs-dionysen.com,Frau Michaela Weger,Základní škola
410301,Volksschule Traun-St. Martin,Untere Dorfstraße 147,4050,Traun,07229 612 51,s410301@schule-ooe.at,http://www.vs-stmartin-traun.at,Frau Ulrike Fellinger,Základní škola
410311,Volksschule Langholzfeld,Adalbert Stifterstraße 27,4061,Pasching,07229 640 90,s410311@schule-ooe.at,http://www.volksschule-langholzfeld.at,Herr Bernhard Brunbauer,Základní škola
410331,Volksschule Traun,Linzerstraße 7,4050,Traun,07229 904 38,s410331@schule-ooe.at,https://www.vs-traun.at/,Frau Gabriele Bettina Bachler-Thurner,Základní škola
410341,Volksschule Weichstetten,Weichstetten West 22,4502,St. Marien b. Neuhofen,07227 83 25,s410341@schule-ooe.at,http://vsweichstetten.eduhi.at,Frau Andrea Hietler,Základní škola
410351,Volksschule Wilhering,Höfer Straße 4,4073,Wilhering,07226 35 57,s410351@schule-ooe.at,https://vswilhering.wordpress.com,Frau Ute Heisler-Wöß,Základní škola
